2896,0, my ear just started bleeding
2897,0, my earring is infected and hurts so so bad
2898,0, my entire family forgot my birthday this year
2899,0, my family is traveling to machala city i'm alone at home 
2900,0, my foot's asleep it won't wake up rawr
2901,1, my girlies are going to be here in approx 3  3 12 hours  road trip
2902,0, my grandmother decided to pick me up with my mom my car reeks
2903,0, my head hurts
2904,0, my head really hurts
2905,0, my heart hurts 
2906,0, my heart is breaking for my little monkey
2907,1, my hoodie came today thank you 
2908,0, my house needs to be cleaned and i don't even know where to begin
2909,0, my jb cd didnt come today '
2910,0, my last post didn't work iphone would make me feel better about my exam squarespace
2911,0, my left side senses are not working water in my ears  
2912,0, my little baby deer following me around in dalaran says &quotunknown's pet&quot  and then wow crashed i guess i should get up anyway
2913,0, my little man is looking less like a baby and more like a toddler every day  tear
2914,1, my man is home 
2915,0, my mario and yoshi tshirt is all dog hair covered and i don't have a dog anymore 
2916,0, my mate now has sims 3 talk about trying to kill me 
2917,0, my mom just offered me a klondike bar and i'm not hungry but i took it because it was a sign of friendshipnot wari'm sad now 
2918,1, my mom likes milow's version of ayo technology it's a good thing she doesn't have a clue what it's about
2919,0, my moodswings nobody's online meh
2920,0, my mother left today she is going back to oklahoma never lived in another state without my mom its weird i'm gonna miss her
2921,0, my mum called me crazy omg bradie webbbbbbbbbbbbbbbbbbbbbb
2922,0, my mum doesn't learn her lesson 4th time now shes got this basal cell cancer on her skin '
2923,0, my mums drunk  already
2924,1, my new wallpaper is lxlight based from deathnote if you didn't know &gt&lt&quot
2925,0, my palm wouldn't connect to the laptop errrrrrrr
2926,0, my perfect work of art on my hand has smudged  poooeypoopoo
2927,0, my phone isn't working so i haven't been able to update my twitter all day   
2928,0, my pic isn't right in tweetdeck after all that trouble of getting that pic up and few people will ever see it as it is meant to be seen
2929,1, my prom dress please excuse the horrible lighting  
2930,0, my ribs hurthad a gansta fight last night with kadeforgot about my ribs and we chest slamed hard
2931,0, my scrivner update erased my old project files and of course i hadn't backed them up in awhile farewell writing 
2932,0, my shoot for popstar is cancelled  shoot now what ohh ik i get to see  tonight at his concert tonight at 7 wooo
2933,0, my shoulder hurts
2934,1, i love morning calls from my baby amazing way to start off my day&lt3
2935,1, i love my parents they already bought me movie studio and they are still getting me a camera and they got me the tswift tickets
2936,1, i love south america 
2937,1, i love talking to people that i love
2938,0, i love u bro thanks for all the memoriessaran wrapburger kingchicharon&quotfocker&quotrides homeour convo at milk&quotawww little&quotetc 
2939,1, i love weddings 
2940,0, i love you
2941,0, i love you so much
2942,1, i love you
2943,1, i loved today ohhh i missed the old group&lt3 glad we're back
2944,0, i 'm really disappointed my brother isn't coming 2day2morrow he will comei hate myself when i misunderstand things
2945,1, i made practically every biblical question in re up
2946,0, i might not walk and go to the dance if you dont have all your books turn in you cant '
2947,0, i might quit
2948,0, i miss borris skippy from batemans bay but i do love my sarahcharlie sock slap
2949,0, i miss having that sos lol oh wellsomeone else'll come along loll
2950,0, i miss having tweets on my cell i'm so out of the loop fyi pythons are vertebrates also the guy on xkcd has some opinions on it
2951,0, i miss him already i won't sleep tonight i know it
2952,0, i miss him so much
2953,0, i miss jackbmy phone jackbeef not jack bararkat if i met him and he leavesi would miss him but never met him probably never will
2954,0, i miss mi hermana nelly &lt3 you sis
2955,1, i miss my friend
2956,0, i miss my megan already and i may or may not have already cried
2957,0, i miss my shawnie &amp my baby
2958,0, i miss my sister i hope this week goes by fast
2959,1, i miss nm awww good times
2960,0, i miss u mum  so much i wish u were here because u r the one i would be talking about andrew right now   
2961,0, i miss you to virnisha
2962,0, i miss you
2963,0, i missed my 100th update and didn't put anything special ready for bed what kind sh is that maybe the 200th'll b better p
2964,0, i missed the listening party anyone record a video skool math finalugh
2965,0, i misss youuu
2966,0, i need a good moan and hug
2967,0, i need a trophy shelf we have too many for the top of the dvd shelf
2968,0, i need another week of spring break you have no idea how much i dread going to school tomorrow
2969,0, i need desprate help tireddd and now gotta do blooming ict
2970,0, i need me a pickmeuppp just wasted almost 4 hours on a dumb page that didn't even end up working at all ugh story of my life lately
2971,0, i need some different medicine and some food plz thnx
2972,0, i need some more time from work
2973,0, i need to cheer up argh i hate it when i'm like this
2974,0, i need to stop settling for less as of  right now seriously stay the fuck away from them spend all your money on shit that you want
2975,0, i need waffles
2976,1, i never thought the word &quotrandomly&quot could be so funny until my husband just said it cracking up haha  goodnight all  be blessed
2977,0, i miss my laptop
2978,0, i miss my phone
2979,0, i miss my sisters alot and want them to come home soon i don't like being alone
2980,0, i miss the seniors already last day of school graduation and grizzly bear tomorrow it was the best of times it was the worst of times
2981,0, i miss the suspense of waiting for the harry potter books to come out best books ever too bad the movies suck i'll still see 6 though
2982,0, i miss trixiee and monica 
2983,0, i miss you
2984,0, i miss you alot please be safe i dont care who you are in the morning just be safe&lt3 sorry had to get that out
2985,0, i missed the game
2986,0, i missed the second annual zombie walk in chicago this past saturday damn it damn it damn it i was so wanting to do that this year
2987,0, i missed two friends weddings this weekend and i'm super sad and i miss my best friends and i could keep complaining but i won't
2988,0, i misssss you
2989,0, i need a firewire drive usb is too damn slow for restoring or backing up
2990,0, i need a guy
2991,0, i need my handy dandy shooting hat i think that it should play a bigger role in my life the hat
2992,0, i need my study buddy this isn't working out
2993,0, i need some friends
2994,0, i need to find another series of books to read ahhhh kellan lutz is so damn hoti'm thinking of having a kellan marathon of movies
2995,0, i need to get rid of my bad habits
2996,0, i need to study harder
2997,1, i needd coke reallyy bad p video ideass
2998,0, i overbaked the cheesecake brownies
2999,1, i presented my script to the production in class and they liked &gt&lt it's gonna be an interesting shooting ^^
3000,0, i quite like baseball and bball oh and the odd gridiron match that a tiny tiny part of the worlds population calls football
3001,0, i really don't want to go to school
3002,0, i really liked max  he was one of my favorites sytycd
3003,0, i really miss you you don't understand how much you really mean to me
3004,0, i really want to go to the katy perry concertt
3005,0, i really wanted her to win lol i kinda guessed diversity were gonna to win anyway 
3006,0, i really wanted to meet you and the wonder girls good luck is there any way i can try out to be part of your company it's my dream
3007,1, i rocked summerrs dot dot curve  shirt pinstriped skinnys chuck hightops 3d glasses 200 yen necklace
3008,0, i run all out of people oh well that was a pretty successful hunt haha d now i need a bunch of people to add me so i have more victims
3009,1, i said it i like him teehheee
3010,0, i so dont have enough icon space on lj
3011,0, i so dont know what im doing on here its all so new
3012,0, i spent my sunday arvo with a bottom feeding vulture stuck up lawyer chick gawd there the lowest of scum
3013,0, i start working 2morrowthere goes 6weeks of my summer
3014,0, i still cant get twitter on my phone it wont even take my number when i try to set it up  
3015,0, i still get teary eyed when i see ps i love you
3016,0, i think he's cheating on mewill post story on      tt
3017,0, my show today at tavern on the green 4 make music ny is canceled due to rain growl
3018,0, my sis left twilight at her fiances boo k thunderstorm waterfall it is goodnight
3019,0, my son's now in colombia until august i wont see him til then i miss my chu chu but im not going to iraq yesssss
3020,0, my thumb skin hurts coz its not there
3021,0, my thumbs hurt from cutting pappper
3022,0, my tummy hurts 
3023,0, my tummy hurtsssss
3024,0, my tummy really hurts now oh noes
3025,0, my turtle food its starving  im sorry turtles  i promise i buy tmr 
3026,0, my tv died ~tim~
3027,1, my video is almost uploaded
3028,0, my video's being weird chuckmemondays chuck
3029,0, my wrists&amparms hurt
3030,0, need for speed high stakes doesn't work with compatibility mode on daamn you ea for making a good game thats to good to be truuuee
3031,0, net  won't work might aswell go to sleep
3032,0, never again 
3033,0, never waking up late again missed an awesome dress t3t
3034,0, new haircut it's shorter 
3035,0, new moon trailer not as awesome as i hoped
3036,0, new sandals were damaged in great fall yesterday
3037,1, nice song
3038,0, nick braun's twitter is being blocked i love him this sucks
3039,0, no &quotthe postal service&quot on twitter
3040,0, no 1 follow me
3041,0, no baseball today   i hate the rain  it is may right
3042,0, no bball 2day gyms getting fixed
3043,0, no body will talk 2 me     cries
3044,0, no bonfire but maybe venice beach with steph or comedy club with sean
3045,0, no chance
3046,0, no dishwasher
3047,0, no job at target or party city plan c does anyone know how to make money without having to apply somewhere
3048,0, no mms on 2g iphone  why does apple say its a hardware limit when jailbroken iphones can even my t68i from 2002 did it
3049,0, no more arrested development i am sad
3050,0, no naptime being dragged to dinner sigh sleep sounds so good
3051,0, no new anime releases tonight that i watch
3052,0, no new svu for 3 months or so sniffs i'm going to be so bored
3053,0, no one is updatinggggggg cry
3054,0, no one responded to my meetup for breakfast this morning at carls jr on 2nd oh well i'll still go myself only closer to 730
3055,0, no one stays up as late as i do
3056,0, no one to have dinner with
3057,0, no ones talkin to me  my baby boyfriend is asleep dd im sad
3058,0, no otalia today but yeahhhhhhhhhh tomorrow
3059,0, no phone call no text nothing1230
3060,0, no room for standby flight now i gotta be here for 4 more hours
3061,0, no swimming today it's raining guess i'll get some reading done today going to barnes and nobel for new books
3062,0, no they are not stupid changes why they did last year and not this year
3063,0, no transformers today my ride stood me up can u believe this crap
3064,0, no work or school because my ears are leaking
3065,0, i think i broke the heater 
3066,1, i think i finally figured out how to twitter on my phone
3067,0, i think i have a cavity
3068,0, i think i pulled a nerve in my back putting together a shelf for bd would that be neuralgia
3069,0, i think i'm going to be sick
3070,1, i think it would be fun
3071,0, i think i've killed my laptop
3072,0, i think people get out of bed in the mornings wondering how they can piss me off
3073,1, i thought it would be like 2pm by now
3074,0, i thought we might see real  tattoos redeye
3075,0, i told my dad i love him this morning and he just said bye
3076,0, i took the blame for everything that happened the other night part bc i don't want any1 in trouble part bc idk the other peoples names
3077,0, i wake up to something i did not want to read
3078,0, i wanna be at encounter  blah
3079,0, i wanna go 2 sleep but i cant tear myself away from bb10
3080,0, i wanna go home
3081,0, i wanna go to the apple store and get a free ipod from ryan leslie
3082,0, i wanna play dodgeball 
3083,0, i wanna play scattergories at jean grae's left outttt
3084,1, i wanna write some reviews of films &amp music releases so i go &amp leave this place not for a long time of course
3085,0, i want  my  mcfly  album  back 
3086,0, i want a fob tee
3087,0, i want a happy day
3088,0, i want a hug now 
3089,0, i want a regular day
3090,0, i want all my friends back
3091,0, i want it back now 
3092,0, i want kisses too
3093,0, i want linesvines and trying times now 
3094,0, i want some change hos
3095,1, i want the sims 3 soooo bad 
3096,0, i want to go on facebook i can feel the notifications piling up i don't like it shit
3097,0, i want to puke  they have stolen my blood ï¿½
3098,0, i wanted the shiny shiny fa cup berba can go away now yesyes
3099,0, i wanted to go cinema
3100,0, i wanted to win but its allll good lol
3101,0, i was more interested in good python port for net rather than java re 
3102,0, i was suppose to be mentality prepared for this but can't help it get to me
3103,0, i went to the store i woke up early and everything they didn't have it yet omg i am so beyond pissed right now
3104,0, i wish  was online right now so i could talk to him before i have to leave hint hint
3105,0, i wish he would talk to me and have a real conversation
3106,0, i wish i could do somthing amazing no tallent that i know of apart from lame jokes &amp my dolphine noise i'll let u know when i find it
3107,0, i wish i could forget 
3108,1, i wish i had my tablet pen c
3109,0, i wish i lived in atlanta
3110,0, i wish i wasn't on my way to work right now
3111,0, i wish my bestiebytch was here and not dead leaving me all alone rip amiee i hella miss her she was that 1 person who inderstood all
3112,0, i wish my bf realized how great i was
3113,0, i wish my mom didn't cancel cable
3114,0, i wish someone was here to watch this movie with me sucks watching titanic alone haha depresing
3115,0, i offically dnt like eyeliner ughhh im so hungry 
3116,0, i only 45 min lunch break today stupid dead filing
3117,0, i really don't even know what todo
3118,0, i really don't like my new haircut it's too short
3119,0, i really need a hug
3120,1, i really wanna watch the david cook and archuleta concert sooo hott
3121,0, i sad right now 
3122,1, i said i get a summer flu not the swine flu    but now bilions of swineflu tweeters are following me 
3123,1, i sang early tonight one song'twas fun 
3124,1, i see you babes follow my boy     
3125,0, i seem to have lost 2 followers today should i take that personally am i really that boring
3126,0, i seriously hate this assignment sigh and i got no mood to do other assignments also coz i'm worrying too much abt this one grrr
3127,1, i shine through my smile someone said i'm just jambaing
3128,0, i shouldn't even bother watching the mmva's it's only gonna piss me off
3129,0, i so wish my head would sort itself out god i hate being 15 sometimes 
3130,0, i spoke too soon
3131,0, i still can't make videos 
3132,1, i think i did good in the math test i need to write nao34 655 words
3133,0, i think i have the handwriting of a little kid probably because i type so much and write so little 
3134,0, i think i'm developing an anger problem
3135,0, i think i'm getting sicker everyday
3136,0, i think i'm getting that stomach virus going aroundnooooooo
3137,0, i think i'm starting to get sick piglet flu
3138,0, i think imma have 2 take my dog 2 the vet 
3139,0, i think the price of my skating lessons has gone up from Â£48 to Â£60  won't be doing that this term then
3140,0, i think waayy to much
3141,0, i thought i had kicked the insomnia bucket after doing so well and actually getting to bed before midnight the past few nights
3142,0, i thought i'd seen everything until i saw everything before my own eyes last night i mean it it really does break my heart sometimes 
3143,0, i thought the hills would be an hour long
3144,1, i try t remind myself often that even the smallest input  can produce   big results    
3145,0, i try to fix things and all it does is make it worse what else do i do
3146,0, i wake up shower eatand go back to bed i'm so tired all the time 
3147,0, i wana be home but jbiz is gay  he's gay
3148,0, i wanna curl up in a ball todayyy pack tonight i leave day after tomorrow this is nuts
3149,0, i wanna get crunk with randoms again just not as bad lol
3150,0, i wanna go home 0 fuck myself
3151,0, i wanna pick up my jimmy choo shades post offices should reeeeeeeally be open on sun
3152,0, i wanna recieve his messages 2 do it for me get on mine bed him and chit and put that i can get his shit you know my email and the pa 
3153,0, i wanna record new material
3154,0, i wanna use my swimsuit 
3155,0, i wanna watch transformers revenge of the fallen aw man seems soo good 
3156,0, i want a house
3157,0, noone i know is on twitter
3158,0, noone wants to talk to me  lol
3159,0, not even one single replywhat are people look for nowadays anyway changed my hosting to gdi also attended the webinar not bad
3160,0, not feelin well
3161,0, not feeling good but on the plus side im wiifit 
3162,0, not feeling very well at all today 
3163,0, not feeling well 
3164,0, not happy
3165,1, not now is on tv
3166,0, not very well
3167,0, nothing
3168,1, nothing left to do but sit back relax have fun and enjoy the ride lmbo xd
3169,0, nothing to do alll dayyyyyyy
3170,0, nothing with lalalauren 1weikert 2hale 3study 4morello 5hartley 6cardona 7lunch 8shongut
3171,1, notsugripp  via 
3172,0, now i have only 39 followers
3173,0, now my exdaycare clients claim that i owe them over $400 and are going to take things to the &quotnext step&quot 
3174,0, now that i kno is a lie whateva '
3175,0, nuffin more eckkky that i cant take beside being disrespect is o being ignoreblahhhhhhh
3176,0, nuggets out
3177,0, nuu supa stop that its not good fer your health
3178,0, nvm not double didgets someone on my followers was bad so i had to block them  sorry person
3179,1, o seara perfekta vodka &amp bertolucci the dreamers
3180,0, odd i tried to call mitchel musso but it dosent work 
3181,0, of all the things i lost i miss my community organizer degree the most
3182,0, off from work and no wifey
3183,1, off to kokomo to see if i can squeeze into this dress then shoe shopping with my seeester and visiting my brandice 
3184,0, oh dears   i'm so sorry to hear that
3185,0, oh great need to tidy my fucking room 
3186,0, oh i miss it
3187,0, oh lebron sex and the city will cure my sadness temporarily
3188,1, oh man when you make fishhes you end up fishy
3189,0, oh nooo crying timethis part of the movie is so sad
3190,0, ohh i need to sleeep but i can't uhhhh @
3191,1, ok good im not the only one this weather makes me so happy
3192,0, ok i miss u too soph 
3193,0, ok so i overreacted my bad i was in the wrong shit happens just wanna talk to you
3194,1, ok how about just pray for mental clarity while drumming today since &quotenough sleep&quot didn't happen  have  
3195,0, okay have a good evening everybody
3196,0, okay imy
3197,1, omfg 730 ekkkkk im so excited to see paramore im only going cause paramore is going to be there  and this is my birthday present
3198,1, on a big boat bobbing up and down on the thames sun shinning the aroma of our lunch filling the restaurant and a beer on it's way 
3199,0, on the sad boat again why do i let shit like this happen
3200,0, on the way to work   didn't noe that i have work today  
3201,0, one down two to get this shit right  kenny any minute now
3202,1, one happy man right here people 
3203,0, one little boy with ants in his pants and his shirt and his hair  angry ants  lots
3204,0, i wish things were different
3205,0, i woke up to a migrainemy sinuses acting up nooo
3206,1, i work at 1030 u
3207,0, i work at 930 the morning after crank mob ill have to cut this one short too total bummer
3208,0, i work until 945 i'm unhappy about that whatev avett bros is tomorrow night
3209,0, i would love to ride the superman right now
3210,0, i am so sorry
3211,1, iÂ´m cold today is 12Â°c here
3212,0, iÂ´m soo sad  i want somebody to love me to be a real gentalmen not like my last boyfriend iÂ´mm soo sadd  l
3213,0, ian crawford isn't with the cab anymorrrrrrrree
3214,0, i'd rather be in the  bahamas
3215,0, idk if i should have said that
3216,0, idk what else to do
3217,0, ih had 110 followers and now ih hav 99 heyyy twitter
3218,0, i'll miss this year so much i love high school jamal is so freaking lucky he gets 2 go drinking w rob i can't even drink at all 
3219,0, ill so now school you'd think i'd be happy because of that 
3220,1, im a little spoiled brat   dont hate me for hacking you sista &gt33
3221,0, i'm a silly girl
3222,0, i'm all alone on ere peeps talk to meeee x 
3223,0, i'm all alone on twitter
3224,0, i'm all finished listening i'm sorta considering giving it another play though i might have missed a joke or two after all
3225,1, im am going to send some twits to some folk
3226,1, i'm awake it's amazin
3227,0, i'm being threat'ned to attend bw3 tonight
3228,0, i'm bored  we everything is gonna b fun later in da day  bye bye world till later
3229,1, im bored anyone wanna talk
3230,0, im bumped cause he cant go
3231,1, i'm chill he's the one freaking out
3232,1, i'm confused with this twitter lark 
3233,0, i'm finally homebut sad that ae is overi miss everyone 
3234,0, im gna hate today i already know
3235,0, im goin' to sleep or watch tv  loveeupeopleâ™¥
3236,1, i'm going to play with my camera today
3237,1, i'm gonna have some ramen and play a ff game haven't decided which yet
3238,0, i'm gonna watch horton again with mum &amp clo for some laughs
3239,0, i'm having a homework fail right now i wish i could stop time
3240,0, i'm having a shitty night too ihope you feel better 
3241,0, im in a good mood despite the fact my lunch is being taken over by uni shittee will have to do some after the view  bad times
3242,1, i'm in a great mood but  i feel a little guilty qq xd
3243,1, i'm in garden chillin'
3244,0, i'm in the boring bank some bloke has just asked about a cheque he 'sented' oh the joy of modern english 
3245,0, im in trouble for leaving the heater on all night
3246,0, im just plain pathetic 
3247,0, im like this right now 
3248,0, im more than a pair of legs i have a great sense of humor and i'm filled with tons of random trivia so y won't anyone hang out with me
3249,0, i'm not buying this dress cos its 30 dollars but my hearts seriously gonna ache for days after it
3250,1, i'm not cold
3251,0, i want a iphone now lol getting a tad bit jealous stupid 10 month left on my tmobile contract rawrrrr lol
3252,0, i want an octopus flash drive 
3253,0, i want everything to be back to normal
3254,0, i want movies but my back doesn't want to cooperate so i can put on pants
3255,0, i want my stupid fourth harry potter book
3256,0, i want one
3257,0, i want some ice cream
3258,1, i want to buy the game bayonetta and cosplay her definite video game vixen 3
3259,0, i want to get out of here before that guy comes back and chops off my hands
3260,0, i want to go down
3261,0, i want to go now
3262,0, i want to stay in bed all day  
3263,0, i want to twatt with the asian
3264,0, i want to watch the super junior video catherine sent me but i'm scared looks at mary
3265,0, i want van basten to b the milan manager 
3266,0, i wanted 2 go 2 the beach but no one else wants 2 go again 
3267,0, i wanted to continue that convo oh well
3268,0, i wanted to sleep in
3269,0, i wants to plaayyyy
3270,0, i was go the middle of watching 'strong baby' by seungri and the stupid power went out
3271,0, i was helping mommy clean and we found clothes we bought for daddy that he never got to wear
3272,0, i was not able to pay for my new domain and hosting because the bank closes at 3pm ouch
3273,0, i was vometing all ova the place and at the end mrs vall was like to my mum &quotis ur daughter a bullminic&quotlike wtff
3274,0, i was watching how i met your mother when suddenly all the screen went black &ampits off shitass what happened 
3275,0, i wasn't able to make to to the fre chaka khan concert in dc shakes fist
3276,0, i will be to sad to go 
3277,1, i will can you believe its been a month already
3278,0, i will miss u
3279,1, i will watch supernatural now niahahahahaaa awesome show
3280,0, i wish he wasnt so down on himself idk how to make him cheer up boys state is depressing the crap out of him &amp memissing him like crazy
3281,0, i wish i could heal  necl
3282,0, i wish i could live in sac but bring all my friends and band with me
3283,0, i wish i could sleep in like everyone else
3284,0, i wish i felt good enough to play in the rain
3285,0, i wish i got some breakfast my stomach is growling
3286,0, i wish i was in alabama right now sigh
3287,0, i wish i was watchin lebron play 
3288,0, i wish there wasn't any bad in this world  i don't know how much more i can take before i break
3289,0, i wish u guys would stop fighting
3290,0, i wish we could have spent the last full day of skool togetherwalking 2 class &amp going 2 lunch with you would have made my entire yr 
3291,0, i wish you had your phone &lt3 i can send you emails from my phone if you give me your address
3292,0, i woke my friend in the middle of the night all because of my cousin grace  she &quotping&quot and say &quothey&quot to him in 1211 ggrrrr
3293,0, i woke up from the deadly pain in my ribs i just know i gonna die  cry cry cry it hurts so bad oh and good morning 
3294,1, one more final then bye bye school
3295,0, one of my cats is very ill after reacting badly with her injection bloody vets ï¿½145 to make my cat ill strong words to be had
3296,0, one of our two carp died today he is more than 2 feet long and looked healthy otherwiseit has been really hot here not enough oxygen
3297,0, one point
3298,0, one session in the gym and i'm having problems with my leg again slipped disc  sciatic pain will have to us my stick this week 
3299,0, onoes sunburn
3300,1, ooh such a lovely morning xoxo
3301,0, ouchh i poked my eye
3302,0, our internet is ''experiencing service interuption''                              kjs
3303,0, our plans changed &amp we aren't able to see transforers tonight sorry   make it up to you
3304,0, out for a late night cigarette can't sleep 
3305,0, over it
3306,0, owireee
3307,0, pain errrg stupid cold and stupid people confusing me
3308,1, paranoid looooooooove that song  good job amazing 
3309,0, parents are back haha
3310,0, parents have fucked off to the beach without me i hate hot weather when i'm revising ahhhhh i need tomorrow
3311,1, party the sats+pixie24th party bbq party  &quotvacation&quot w the bestie forrrrreal dude xx
3312,1, patrick wolf came on to introduce serafina x x
3313,1, perfectly cooked halfboiled eggs + my favourite spoon and that homebrand dark soya sauce makes my day
3314,1, phewwww i did better then i expected on my midterm one more to gooo and then i ammm freeeeeeeeeeee 
3315,0, phone on the verge of dying  smartphone indeed come on guys build a better battery g1
3316,1, picking up new mcfly tickets at the venue so effing excited i nearly cried with relief haha
3317,0, plans didn't come threw again what does it take to just have a good exciting day with that person&lt3goodnight
3318,0, please keep my roommate dominic in your prayers he's back in the hospital having surgery again 
3319,0, please talk to me
3320,1, please 
3321,0, point still not taken
3322,0, poker wont work 
3323,1, ponte winery in temecula has amazing wines you should go out there and try it  love love the beverino cheers
3324,0, pool still closed  we will take another look at 3 pm  please check back
3325,0, poor aidan i wanted u 2 win
3326,0, poor uncle james pleease get better  
3327,0, poos farrah her last 3 years have been soooo sad
3328,1, positivity inspiration from o magazine in a world full of negativity it is sometimes hard to stay positive 
3329,0, preordered new iphone and saw it just went out today from apple and not getting here until the 22nd which mens the 23rd  bummer
3330,0, pretty sad right now
3331,0, put on way to much makeup trying to hide the fact that i'm sick i hope my boss doesn't send me home early again 
3332,0, quh'nite twitters  uqhh qotta qet up at 6 for work 
3333,1, im not going to school today
3334,0, im not liking this it sucks
3335,0, im not sure if im up for the premiere of the song
3336,0, i'm not tall enough to collect the oranges from my tree i want my fresh orange juice
3337,1, i'm off to sleep  goodnight tweetts  enjoy your day  xxx
3338,0, im out for tonight talk to yall later
3339,1, im pretty sure it would fit into my pants as well  its amazing but i jus found my tiny lil greg guy that i got from pbmall
3340,1, i'm rollin ova here smh caus i can imagine my daughter doin that rite now n she jumps sumtime too lol
3341,0, im sad all the good phones are over 100 dollars and i can only spend 100 dollars    
3342,0, im sad i hate relationships they suck
3343,0, im sad im suppose to b off today but i gotta go to wrk
3344,0, i'm sad idk why you're bothering me but you are which makes me feel worse because i'm being a bitch to you &amp you don't deserve it
3345,0, im sadhubby had a show tonight at club rocks and the babies are sleeping so im all alone 
3346,0, i'm seriously not feelin the bb10 vibe this year that eviction lacked something
3347,0, i'm sick very sick its not good
3348,0, im sleepy about to go home and take a nap
3349,1, i'm smiling because i lost i lost 24 lbs so far join the thousands of losers 
3350,1, im so awesome 
3351,0, i'm so bored and i have exams next week &gt and i feel ill  lol everyone feel sympathetic for me 
3352,1, im so excited
3353,1, im so fucking rad points at last tweet only missed 3 tt's  which happen to be e3 clothdiapers and jbarsodmg haha done
3354,1, i'm so happy right now  &amp i have no idea why
3355,0, i'm so mad at my mom for not letting me and  road trip to iowa in july to see  and  
3356,0, im so sad sister is leaving for across the country tmr
3357,0, i'm so sorry for your loss 
3358,0, i'm so tired that i can't sleep  what the f
3359,0, im sorry i thought u name was sadie shame on me
3360,0, im sorry marena if you liked scary movies i'd say come with me
3361,0, i'm sorry your team couldn't hit today king felix you pitched a great game
3362,0, i'm sorry i hope rumi feels better soon hang in there ooxx
3363,0, i'm still tired i think il make some coffee hopefully it keeps me up zz
3364,0, i'm still tired i think i'll make some coffee hopefully it'll keep me up
3365,0, im stressed this wind is just killing my vibe also im like breaking out in pimples gross and i dont know whyyyyy ugh shoot me
3366,0, i'm struggling 2 learn 
3367,0, i'm supposed to feel better atleast i think its over no more secrets everything is out in the open
3368,0, im sure i'll do something in the next day or two that will set them off and even though theyve done worse i'll be the bad guy 
3369,1, i'm surprisingly happy and people who make rumours obviously don't have a life
3370,1, im the happiest i could ever be   baby stayed with me at my elementary school  i love you babe
3371,0, im the only one with an ipod full of pictures
3372,0, rip granddad five years today miss you loads grumps  xxx
3373,0, rip to my ipod officially dang the battery actually smoked trying to fix headphone jack sucked it up &amp ordered a new one blah
3374,0, raining again in library atm going with nana to pics at 11 and then going to concert at the college tonight busy life i do lead 
3375,1, random silly texts from great friends makes face and tummy hurt from laughing too much simple mind simple pleasures lol
3376,0, realized that managingonlineforums hasn't been reviewed on amzn in may i'd love if someone would share their thoughts 
3377,0, reallly wish the trampoline wasnt soaked right now 
3378,1, really lol
3379,0, really needs $ and needs to save alot
3380,0, really really sad one of my best friend's left school today i'll be seeing him in the summer holidays though 
3381,0, really sad tried to extend my stay in hawaii but it didn't work out ahhh i don't want to leave i'm not looking forward 2 coming home
3382,0, really saddly at work yeah back to work after a lovely vacation at dominican republic &gt&lt
3383,0, rebandaged &amp back to the regular vet tomorrow to fix their mistake inner tie has come loose to create internal bleeding that is leaking
3384,0, red wings are gonna win again
3385,0, reinstalling wow i was so weak
3386,1, relay for lifee
3387,0, repetition of a word two times in a tweet fail
3388,0, reruns of &quothouse&quot that have kal penn in them make me sad 
3389,1, revised biochemistry a bit  now taking a break  i've deserved it  letting go a bit xd
3390,0, right now i so hate life
3391,0, rip brieana paige hopstaken  march 1st 2009  april 30th 2009 love you and miss you
3392,0, roommate reunion and im is stupid new mexico
3393,0, roselyn sanchez is so beautifulll 
3394,1, sats       studio  jess's  killah q is back where the fuck is you
3395,0, sad  sad  ~ mgonewild ~
3396,0, sad awkwardness
3397,0, sad cuz i can't put twitter on my aim info 
3398,0, sad daylakers please make me happy with a w
3399,0, sad face twitter's messed up my page
3400,0, sad face
3401,0, sad now
3402,0, sad she won't be able to see little brother at jazz cafe on 1st july  however i will not miss eric roberson on 8th9th of october
3403,0, sad that i'm not going pub quiz boozing again this week  will have to settle for a bottle of ale and a movie
3404,0, sad that sunset rubdown is sold out
3405,0, sad times in the hill
3406,0, sad to see friends go have a good drive back to washington state standfield family see you again soon
3407,0, sat in water
3408,0, scared soo bad needs a cuddle buddy  oh man ash is asleep and its daaaark aahhh alien leg
3409,0, schoolbandmathsmusic lessons 
3410,0, secretly fighting over boys  secretly jealous of there 'flirting'  hmm  i'm sick of it  and i can't go any longer sorry hun  
3411,0, see my depseration here lmao  btu  really its not funny fml &quot
3412,0, she just plain freaks me out
3413,1, she makes all the bullish worth it 
3414,0, i'm too tired for 21 more days of this i miss you&lt3
3415,0, i'm very sad hoping for you forgiveness 
3416,1, i'm very very happy lalalalala i'm in my taylor lautner world haha
3417,0, imma just twitter away at 4am in the morninglol
3418,1, in a good mood
3419,1, in a good mood
3420,0, in bed watchin 'btvs' wiv an achey head 
3421,1, in case you missed it check the new love on the bloggety   leave comments to let me know what'ya think 
3422,0, in one hour im going to do a french exam s im nervous aaahh
3423,0, in so much pain
3424,0, iphone update 30 won't work for me  i keep getting a message popping up say the server was disconected  no jailbreak yet either 
3425,0, is a little upset at this hair thing       work tonight  wendy's anyone 
3426,0, is an awesome band it's pronounced &quotcolonopenbracket&quot fyi
3427,1, is anyone as turned on as i am
3428,0, is at the toyota dealer waiting for an oil change 
3429,0, is cold
